,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
21002,Santa Cruz Zenzontepec,Santa Cruz Zenzontepec,16.5333,-97.5,Mexico,MX,MEX,Oaxaca,,18512.0,1484403131
21004,Moloacán,Moloacan,17.9833,-94.35,Mexico,MX,MEX,Veracruz,minor,17504.0,1484009613
21008,Asunción Nochixtlán,Asuncion Nochixtlan,17.4592,-97.2261,Mexico,MX,MEX,Oaxaca,minor,18525.0,1484302009
21019,San Blas Atempa,San Blas Atempa,16.3167,-95.2167,Mexico,MX,MEX,Oaxaca,minor,18406.0,1484548529
21072,San José Tenango,San Jose Tenango,18.15,-96.7333,Mexico,MX,MEX,Oaxaca,minor,18316.0,1484844323
21100,Acatlán,Acatlan,20.1444,-98.4383,Mexico,MX,MEX,Hidalgo,minor,17914.0,1484652472
21163,Xochiatipan de Castillo,Xochiatipan de Castillo,20.8333,-98.285,Mexico,MX,MEX,Hidalgo,,18157.0,1484688256
21236,Cuautitlán,Cuautitlan,19.4333,-104.3,Mexico,MX,MEX,Jalisco,minor,18138.0,1484216677
21364,Zapotlán del Rey,Zapotlan del Rey,20.4674,-102.9248,Mexico,MX,MEX,Jalisco,minor,17893.0,1484897349
21368,Unión de San Antonio,Union de San Antonio,21.1272,-102.0061,Mexico,MX,MEX,Jalisco,minor,17915.0,1484001030
21399,San Bartolo Tutotepec,San Bartolo Tutotepec,20.4,-98.2,Mexico,MX,MEX,Hidalgo,minor,17837.0,1484290508
21526,Tlahuelilpan,Tlahuelilpan,20.1297,-99.2286,Mexico,MX,MEX,Hidalgo,,17153.0,1484009996
21533,Santos Reyes Nopala,Santos Reyes Nopala,16.1,-97.15,Mexico,MX,MEX,Oaxaca,,17583.0,1484003311
21558,Totutla,Totutla,19.2167,-96.9667,Mexico,MX,MEX,Veracruz,minor,17428.0,1484089486
21656,Ziracuaretiro,Ziracuaretiro,19.4189,-101.9088,Mexico,MX,MEX,Michoacán de Ocampo,,17394.0,1484827641
21775,Pisaflores,Pisaflores,21.1933,-99.005,Mexico,MX,MEX,Hidalgo,,17214.0,1484698691
21786,Cosautlán,Cosautlan,19.3333,-96.9833,Mexico,MX,MEX,Veracruz,minor,16353.0,1484430709
21832,Calnali,Calnali,20.9,-98.5833,Mexico,MX,MEX,Hidalgo,,17163.0,1484014196
21901,Ignacio de la Llave,Ignacio de la Llave,18.6618,-95.9721,Mexico,MX,MEX,Veracruz,minor,17105.0,1484700629
21906,Ajacuba,Ajacuba,20.0833,-99.1167,Mexico,MX,MEX,Hidalgo,,17055.0,1484132188
22008,San Juan Lalana,San Juan Lalana,17.4667,-95.8833,Mexico,MX,MEX,Oaxaca,,16972.0,1484819599
22009,Peñamiller,Penamiller,21.0519,-99.815,Mexico,MX,MEX,Querétaro,minor,17007.0,1484158047
22017,Guadalupe Victoria,Guadalupe Victoria,19.2833,-97.3333,Mexico,MX,MEX,Puebla,,16923.0,1484527511
22028,Jilotepec,Jilotepec,19.6113,-96.9224,Mexico,MX,MEX,Veracruz,minor,16682.0,1484009524
22040,San Jacinto Amilpas,San Jacinto Amilpas,17.1,-96.7667,Mexico,MX,MEX,Oaxaca,,15720.0,1484813830
22079,Alfajayucan,Alfajayucan,20.4,-99.35,Mexico,MX,MEX,Hidalgo,,16859.0,1484991912
22082,Chalchihuitán,Chalchihuitan,16.9667,-92.65,Mexico,MX,MEX,Chiapas,,16803.0,1484099582
22116,Chinampa de Gorostiza,Chinampa de Gorostiza,21.3667,-97.7333,Mexico,MX,MEX,Veracruz,minor,16741.0,1484006654
22252,Santa María Petapa,Santa Maria Petapa,16.8167,-95.1167,Mexico,MX,MEX,Oaxaca,,16518.0,1484501021
22261,Zapotlán de Juárez,Zapotlan de Juarez,19.9667,-98.85,Mexico,MX,MEX,Hidalgo,minor,16493.0,1484756389
22710,San Julián,San Julian,21.0167,-102.1667,Mexico,MX,MEX,Jalisco,minor,15890.0,1484367855
22736,Chiconquiaco,Chiconquiaco,19.75,-96.8167,Mexico,MX,MEX,Veracruz,minor,14394.0,1484230887
22738,Cardonal,Cardonal,20.6167,-99.1167,Mexico,MX,MEX,Hidalgo,,15876.0,1484936605
22781,Tenango de Doria,Tenango de Doria,20.3356,-98.2267,Mexico,MX,MEX,Hidalgo,minor,15793.0,1484595420
22789,Ixhuatlán del Sureste,Ixhuatlan del Sureste,18.017,-94.38,Mexico,MX,MEX,Veracruz,minor,15800.0,1484815291
23044,Tasquillo,Tasquillo,20.6167,-99.25,Mexico,MX,MEX,Hidalgo,,15429.0,1484659098
23092,Churumuco de Morelos,Churumuco de Morelos,18.6167,-101.6333,Mexico,MX,MEX,Michoacán de Ocampo,minor,15455.0,1484004930
23131,Amatitán,Amatitan,20.8333,-103.7167,Mexico,MX,MEX,Jalisco,minor,15344.0,1484634445
23193,Chilcuautla,Chilcuautla,20.3333,-99.2333,Mexico,MX,MEX,Hidalgo,minor,15284.0,1484513510
23310,Huasca de Ocampo,Huasca de Ocampo,20.2028,-98.5758,Mexico,MX,MEX,Hidalgo,minor,15201.0,1484063344
23326,San Pedro Tapanatepec,San Pedro Tapanatepec,16.3667,-94.2,Mexico,MX,MEX,Oaxaca,,15152.0,1484844084
23337,Cadereyta,Cadereyta,20.7,-99.8167,Mexico,MX,MEX,Querétaro,minor,13347.0,1484014263
23345,El Arenal,El Arenal,20.2167,-98.9167,Mexico,MX,MEX,Hidalgo,,15037.0,1484425146
23353,Nopala de Villagran,Nopala de Villagran,20.2528,-99.6433,Mexico,MX,MEX,Hidalgo,,15099.0,1484987808
23433,Tierra Blanca,Tierra Blanca,21.1011,-100.1578,Mexico,MX,MEX,Guanajuato,minor,14515.0,1484181207
23621,Tepetzintla,Tepetzintla,21.1647,-97.8528,Mexico,MX,MEX,Veracruz,minor,14736.0,1484385901
23721,Zontecomatlán de López y Fuentes,Zontecomatlan de Lopez y Fuentes,20.7667,-98.3333,Mexico,MX,MEX,Veracruz,minor,14620.0,1484226245
23822,Tlayacapan,Tlayacapan,18.9556,-98.9811,Mexico,MX,MEX,Morelos,minor,14467.0,1484386110
23830,Maxcanú,Maxcanu,20.5833,-89.9833,Mexico,MX,MEX,Yucatán,minor,12621.0,1484052886
23870,Progreso,Progreso,32.5842,-115.5842,Mexico,MX,MEX,Baja California,,12557.0,1484104363
23953,San Andrés Timilpan,San Andres Timilpan,19.8667,-99.7333,Mexico,MX,MEX,México,minor,14335.0,1484996853
23998,Ciénega de Flores,Cienega de Flores,25.95,-100.1833,Mexico,MX,MEX,Nuevo León,minor,14268.0,1484782533
24018,El Barrio de la Soledad,El Barrio de la Soledad,16.8,-95.1167,Mexico,MX,MEX,Oaxaca,,14277.0,1484814019
24059,Almoloya de Alquisiras,Almoloya de Alquisiras,18.85,-99.85,Mexico,MX,MEX,México,minor,14196.0,1484855096
24062,Santiago Ixtayutla,Santiago Ixtayutla,16.5667,-97.65,Mexico,MX,MEX,Oaxaca,,13041.0,1484640868
24093,El Porvenir de Velasco Suárez,El Porvenir de Velasco Suarez,15.4556,-92.2794,Mexico,MX,MEX,Chiapas,minor,14121.0,1484841642
24226,Santiago de Anaya,Santiago de Anaya,20.3844,-98.9647,Mexico,MX,MEX,Hidalgo,,14066.0,1484062040
24320,Acala,Acala,16.5533,-92.8069,Mexico,MX,MEX,Chiapas,minor,13889.0,1484788928
24356,Polotitlán de la Ilustración,Polotitlan de la Ilustracion,20.2231,-99.8147,Mexico,MX,MEX,México,minor,13851.0,1484418357
24444,Zacualpan,Zacualpan,18.7197,-99.78,Mexico,MX,MEX,México,minor,13800.0,1484694794
24561,San Pedro Pochutla,San Pedro Pochutla,15.7463,-96.4652,Mexico,MX,MEX,Oaxaca,minor,13685.0,1484815091
24622,Ixcatepec,Ixcatepec,21.2333,-98.0,Mexico,MX,MEX,Veracruz,,13591.0,1484476969
24702,Tianguistengo,Tianguistengo,20.7278,-98.6289,Mexico,MX,MEX,Hidalgo,,13478.0,1484089008
24731,Eloxochitlán,Eloxochitlan,18.5088,-96.9227,Mexico,MX,MEX,Puebla,,12520.0,1484796183
24736,Ilamatlán,Ilamatlan,20.7833,-98.45,Mexico,MX,MEX,Veracruz,minor,13474.0,1484806313
24866,Espita,Espita,21.0128,-88.3047,Mexico,MX,MEX,Yucatán,minor,11551.0,1484433962
24961,Tocumbo,Tocumbo,19.7,-102.5333,Mexico,MX,MEX,Michoacán de Ocampo,,11994.0,1484812169
24980,Cocotitlán,Cocotitlan,19.2167,-98.85,Mexico,MX,MEX,México,minor,12142.0,1484387908
25082,Mazatlán Villa de Flores,Mazatlan Villa de Flores,18.0167,-96.9167,Mexico,MX,MEX,Oaxaca,minor,13097.0,1484893255
25091,Singuilucan,Singuilucan,19.9675,-98.5178,Mexico,MX,MEX,Hidalgo,minor,13143.0,1484024966
25172,Ciudad Insurgentes,Ciudad Insurgentes,25.2617,-111.7744,Mexico,MX,MEX,Baja California Sur,,11503.0,1484354076
25280,Tapilula,Tapilula,17.25,-93.0167,Mexico,MX,MEX,Chiapas,minor,12887.0,1484306142
25297,Maravilla Tenejapa,Maravilla Tenejapa,16.1333,-91.2833,Mexico,MX,MEX,Chiapas,minor,12945.0,1484598932
25484,Olintla,Olintla,20.1,-97.6833,Mexico,MX,MEX,Puebla,,11517.0,1484975870
25514,Santiago Amoltepec,Santiago Amoltepec,16.6167,-97.5,Mexico,MX,MEX,Oaxaca,,12683.0,1484936827
25602,Tepetzintla,Tepetzintla,19.9667,-97.8333,Mexico,MX,MEX,Puebla,minor,11622.0,1484778629
25629,Emiliano Zapata,Emiliano Zapata,19.65,-98.55,Mexico,MX,MEX,Hidalgo,minor,12309.0,1484053015
25708,Santa Ana Maya,Santa Ana Maya,20.0,-101.0167,Mexico,MX,MEX,Michoacán de Ocampo,minor,12466.0,1484004080
25711,Mecatlán,Mecatlan,20.2135,-97.6574,Mexico,MX,MEX,Veracruz,minor,12332.0,1484471160
25777,Tezoatlán de Segura y Luna,Tezoatlan de Segura y Luna,17.65,-97.8167,Mexico,MX,MEX,Oaxaca,minor,11034.0,1484633645
25823,Arroyo Seco,Arroyo Seco,21.5472,-99.6883,Mexico,MX,MEX,Querétaro,minor,12493.0,1484500576
25914,Cuichapa,Cuichapa,18.7667,-96.8667,Mexico,MX,MEX,Veracruz,minor,12238.0,1484015677
26017,Teotlaltzingo,Teotlaltzingo,19.2322,-98.5017,Mexico,MX,MEX,Puebla,,10456.0,1484592594
26020,Mixtla de Altamirano,Mixtla de Altamirano,18.6,-97.0,Mexico,MX,MEX,Veracruz,minor,11646.0,1484655126
26052,Tzintzuntzán,Tzintzuntzan,19.6283,-101.5789,Mexico,MX,MEX,Michoacán de Ocampo,minor,12259.0,1484799786
26074,Citlaltépec,Citlaltepec,21.3435,-97.892,Mexico,MX,MEX,Veracruz,minor,12109.0,1484014771
26128,Mineral del Monte,Mineral del Monte,20.1333,-98.6667,Mexico,MX,MEX,Hidalgo,minor,11944.0,1484360018
26250,San Carlos Yautepec,San Carlos Yautepec,16.5,-96.1,Mexico,MX,MEX,Oaxaca,minor,12101.0,1484274293
26257,Xichú,Xichu,21.2997,-100.0553,Mexico,MX,MEX,Guanajuato,minor,11323.0,1484008759
26272,Jacala,Jacala,21.0053,-99.1719,Mexico,MX,MEX,Hidalgo,,12057.0,1484527650
26389,Tlacolulan,Tlacolulan,19.6667,-97.0,Mexico,MX,MEX,Veracruz,minor,11431.0,1484260116
26496,Villa Aldama,Villa Aldama,19.65,-97.2333,Mexico,MX,MEX,Veracruz,minor,11760.0,1484465521
26510,Santa Cruz Itundujia,Santa Cruz Itundujia,16.8667,-97.65,Mexico,MX,MEX,Oaxaca,,11616.0,1484802157
26516,Ojuelos de Jalisco,Ojuelos de Jalisco,21.8642,-101.5933,Mexico,MX,MEX,Jalisco,minor,11881.0,1484896796
26534,Nacozari Viejo,Nacozari Viejo,30.42,-109.65,Mexico,MX,MEX,Sonora,,11872.0,1484108383
26543,Abasolo,Abasolo,24.0559,-98.3733,Mexico,MX,MEX,Tamaulipas,minor,11862.0,1484491384
26575,Tolcayuca,Tolcayuca,19.95,-98.9167,Mexico,MX,MEX,Morelos,minor,11746.0,1484403443
26673,José María Morelos,Jose Maria Morelos,19.75,-88.7,Mexico,MX,MEX,Quintana Roo,minor,11750.0,1484872600
26789,Huandacareo,Huandacareo,19.9906,-101.275,Mexico,MX,MEX,Michoacán de Ocampo,minor,11592.0,1484155611
26879,Temamatla,Temamatla,19.2028,-98.87,Mexico,MX,MEX,México,minor,11206.0,1484069603
26899,Epazoyucan,Epazoyucan,20.0177,-98.6361,Mexico,MX,MEX,Hidalgo,minor,11522.0,1484543443
27041,Acuítzio del Canje,Acuitzio del Canje,19.5,-101.3333,Mexico,MX,MEX,Michoacán de Ocampo,minor,11425.0,1484190004
27129,Chapantongo,Chapantongo,20.2833,-99.4,Mexico,MX,MEX,Hidalgo,,11389.0,1484970395
27275,Imuris,Imuris,30.7667,-110.8333,Mexico,MX,MEX,Sonora,minor,9921.0,1484234881
27335,Joquicingo,Joquicingo,19.0556,-99.5467,Mexico,MX,MEX,México,minor,11042.0,1484561507
27336,Mineral de Angangueo,Mineral de Angangueo,19.6178,-100.2856,Mexico,MX,MEX,Michoacán de Ocampo,minor,11120.0,1484121857
27397,Jamapa,Jamapa,19.04,-96.24,Mexico,MX,MEX,Veracruz,minor,9772.0,1484467927
27571,San Nicolas Buenos Aires,San Nicolas Buenos Aires,19.1433,-97.4767,Mexico,MX,MEX,Puebla,,9972.0,1484819352
27572,Tepetlán,Tepetlan,19.6667,-96.8,Mexico,MX,MEX,Veracruz,minor,9668.0,1484555085
27671,Texcatepec,Texcatepec,20.5833,-98.3667,Mexico,MX,MEX,Veracruz,minor,10934.0,1484575888
27818,Tenango del Aire,Tenango del Aire,19.1575,-98.8581,Mexico,MX,MEX,México,minor,10578.0,1484285163
27831,San Juanito de Escobedo,San Juanito de Escobedo,20.8,-104.0,Mexico,MX,MEX,Jalisco,minor,9433.0,1484130165
27931,Soyaniquilpan,Soyaniquilpan,19.9892,-99.4361,Mexico,MX,MEX,México,minor,10719.0,1484895616
27933,Tecoh,Tecoh,20.7419,-89.4744,Mexico,MX,MEX,Yucatán,,9134.0,1484904738
27945,Tezontepec,Tezontepec,19.8833,-98.8167,Mexico,MX,MEX,Hidalgo,minor,10723.0,1484120923
27963,Totolapan,Totolapan,18.9869,-98.9197,Mexico,MX,MEX,Morelos,minor,10790.0,1484963370
27995,Tlachichilco,Tlachichilco,20.6217,-98.1994,Mexico,MX,MEX,Veracruz,minor,10729.0,1484876244
28020,Santa Catarina Ayotzingo,Santa Catarina Ayotzingo,19.2647,-98.8975,Mexico,MX,MEX,México,,10702.0,1484300687
28055,San Pablo Huixtepec,San Pablo Huixtepec,16.8167,-96.7833,Mexico,MX,MEX,Oaxaca,minor,9313.0,1484156599
28070,Villa Purificación,Villa Purificacion,19.7858,-104.7078,Mexico,MX,MEX,Jalisco,minor,10704.0,1484448303
28116,Almoloya,Almoloya,19.7,-98.4,Mexico,MX,MEX,Hidalgo,minor,10638.0,1484494575
28174,Lázaro Cárdenas,Lazaro Cardenas,28.3897,-105.6236,Mexico,MX,MEX,Chihuahua,,8704.0,1484739082
28188,Santiago Suchilquitongo,Santiago Suchilquitongo,17.25,-96.8833,Mexico,MX,MEX,Oaxaca,minor,10397.0,1484773312
28392,Jaltocan,Jaltocan,21.1333,-98.5383,Mexico,MX,MEX,Hidalgo,,10265.0,1484352270
28458,Coroneo,Coroneo,20.1333,-100.3333,Mexico,MX,MEX,Guanajuato,minor,10347.0,1484498281
28460,Molango,Molango,20.7844,-98.7175,Mexico,MX,MEX,Hidalgo,,10385.0,1484340479
28597,Teocuitatlán de Corona,Teocuitatlan de Corona,20.0918,-103.3785,Mexico,MX,MEX,Jalisco,minor,10317.0,1484087600
28624,Chavinda,Chavinda,20.0167,-102.45,Mexico,MX,MEX,Michoacán de Ocampo,minor,10258.0,1484159886
28682,Hecelchakán,Hecelchakan,20.1667,-90.1333,Mexico,MX,MEX,Campeche,minor,10285.0,1484700920
28729,Santa Isabel Cholula,Santa Isabel Cholula,19.0,-98.3667,Mexico,MX,MEX,Puebla,minor,9236.0,1484043974
28847,Almoloya del Río,Almoloya del Rio,19.1586,-99.4886,Mexico,MX,MEX,Morelos,minor,8939.0,1484000708
28864,Seyé,Seye,20.8372,-89.3719,Mexico,MX,MEX,Yucatán,minor,8369.0,1484902665
28900,La Misión,La Mision,21.1,-99.1333,Mexico,MX,MEX,Hidalgo,,10096.0,1484006779
29015,San Agustín de las Juntas,San Agustin de las Juntas,17.0,-96.7167,Mexico,MX,MEX,Oaxaca,,9342.0,1484607979
29067,San Pedro Huamelula,San Pedro Huamelula,16.0167,-95.6667,Mexico,MX,MEX,Oaxaca,minor,10014.0,1484802560
29068,Santa María Ajoloapan,Santa Maria Ajoloapan,19.9692,-99.0353,Mexico,MX,MEX,Morelos,,9185.0,1484494406
29077,Coycoyan de las Flores,Coycoyan de las Flores,17.2713,-98.2741,Mexico,MX,MEX,Guerrero,,9936.0,1484976767
29155,Santa Cruz Atizapán,Santa Cruz Atizapan,19.1756,-99.4886,Mexico,MX,MEX,México,minor,8909.0,1484011710
29160,Cuicatlan,Cuicatlan,17.7255,-96.9222,Mexico,MX,MEX,Oaxaca,,9945.0,1484474019
29175,Monte Escobedo,Monte Escobedo,22.3,-103.5667,Mexico,MX,MEX,Zacatecas,minor,8929.0,1484046726
29176,Amatenango del Valle,Amatenango del Valle,16.5333,-92.4333,Mexico,MX,MEX,Chiapas,minor,9913.0,1484632903
29222,Jilotlán de los Dolores,Jilotlan de los Dolores,19.3708,-103.0197,Mexico,MX,MEX,Jalisco,minor,9917.0,1484298923
29227,Arteaga,Arteaga,25.4453,-100.8467,Mexico,MX,MEX,Coahuila de Zaragoza,minor,8446.0,1484966010
29417,Hostotipaquillo,Hostotipaquillo,21.0588,-104.0508,Mexico,MX,MEX,Jalisco,minor,9761.0,1484387476
29455,Nopaltepec,Nopaltepec,19.7819,-98.7125,Mexico,MX,MEX,Morelos,minor,8182.0,1484979836
29477,Huaniqueo de Morales,Huaniqueo de Morales,19.8946,-101.5122,Mexico,MX,MEX,México,minor,8093.0,1484424905
29531,Tzitzio,Tzitzio,19.4449,-100.9085,Mexico,MX,MEX,Michoacán de Ocampo,minor,8966.0,1484231858
29639,San Pedro Ixtlahuaca,San Pedro Ixtlahuaca,17.05,-96.8167,Mexico,MX,MEX,Oaxaca,,8561.0,1484203625
29677,Lototla,Lototla,20.8392,-98.7178,Mexico,MX,MEX,Hidalgo,,9541.0,1484853725
29747,Ecatzingo,Ecatzingo,18.95,-98.75,Mexico,MX,MEX,México,minor,9369.0,1484003696
29793,Zacualpan de Amilpas,Zacualpan de Amilpas,18.7836,-98.7594,Mexico,MX,MEX,Morelos,minor,9370.0,1484800291
29808,Puerto Morelos,Puerto Morelos,20.8536,-86.8753,Mexico,MX,MEX,Quintana Roo,,9188.0,1484801229
29818,Carácuaro,Caracuaro,18.9851,-101.0416,Mexico,MX,MEX,Michoacán de Ocampo,,9485.0,1484202131
29945,Tenabo,Tenabo,20.0333,-90.2167,Mexico,MX,MEX,Campeche,minor,7543.0,1484006331
30150,Tlahuiltepa,Tlahuiltepa,20.9233,-98.9497,Mexico,MX,MEX,Hidalgo,,9264.0,1484500392
30170,Santa María del Tule,Santa Maria del Tule,17.0465,-96.6363,Mexico,MX,MEX,Oaxaca,minor,8918.0,1484488353
30289,Santo Domingo Petapa,Santo Domingo Petapa,16.8167,-95.1333,Mexico,MX,MEX,Oaxaca,,9157.0,1484805593
30366,Villa Chalcatongo de Hidalgo,Villa Chalcatongo de Hidalgo,17.0322,-97.5709,Mexico,MX,MEX,Oaxaca,,9066.0,1484341732
30462,Villa Morelos,Villa Morelos,20.0033,-101.4144,Mexico,MX,MEX,México,,7806.0,1484528995
30509,Guerrero,Guerrero,28.5478,-107.4856,Mexico,MX,MEX,Chihuahua,minor,7751.0,1484042029
30613,San Francisco Ixhuatan,San Francisco Ixhuatan,16.3514,-94.4836,Mexico,MX,MEX,Oaxaca,,8980.0,1484223318
30640,Tepechitlán,Tepechitlan,21.6667,-103.3333,Mexico,MX,MEX,Zacatecas,minor,8972.0,1484570912
30661,Santo Tomás de los Plátanos,Santo Tomas de los Platanos,19.1817,-100.2589,Mexico,MX,MEX,México,minor,8888.0,1484531949
30671,San Pablo Villa de Mitla,San Pablo Villa de Mitla,16.917,-96.4,Mexico,MX,MEX,Oaxaca,minor,7547.0,1484844758
30708,Tepetitlan,Tepetitlan,20.1842,-99.3808,Mexico,MX,MEX,Hidalgo,,8893.0,1484277299
30772,San José de Gracia,San Jose de Gracia,22.15,-102.4167,Mexico,MX,MEX,Aguascalientes,minor,8896.0,1484004442
30800,Santa María Xadani,Santa Maria Xadani,16.3667,-95.0167,Mexico,MX,MEX,Oaxaca,minor,8795.0,1484494009
30817,San Joaquín,San Joaquin,20.9833,-99.5,Mexico,MX,MEX,Querétaro,minor,8865.0,1484855056
30828,Ciudad Cerralvo,Ciudad Cerralvo,26.0899,-99.6147,Mexico,MX,MEX,Nuevo León,minor,7169.0,1484627083
30889,Valle de Guadalupe,Valle de Guadalupe,21.0,-102.6167,Mexico,MX,MEX,Jalisco,minor,6924.0,1484945952
30982,Santa Bárbara,Santa Barbara,26.8133,-105.8203,Mexico,MX,MEX,Chihuahua,minor,8765.0,1484698134
31123,Tlanalapa,Tlanalapa,19.8167,-98.6,Mexico,MX,MEX,Hidalgo,minor,8662.0,1484762044
31208,El Espinal,El Espinal,16.4906,-95.0444,Mexico,MX,MEX,Oaxaca,minor,8575.0,1484603133
31283,Santa Eulalia,Santa Eulalia,28.5939,-105.8878,Mexico,MX,MEX,Chihuahua,minor,7135.0,1484258446
31474,Conkal,Conkal,21.0733,-89.5208,Mexico,MX,MEX,Yucatán,minor,7173.0,1484022909
31483,Agua Blanca Iturbide,Agua Blanca Iturbide,20.35,-98.35,Mexico,MX,MEX,Hidalgo,,8443.0,1484459690
31586,Cacalchen,Cacalchen,20.9822,-89.2278,Mexico,MX,MEX,Yucatán,,6787.0,1484727616
31599,San Pablo Huitzo,San Pablo Huitzo,17.2764,-96.8825,Mexico,MX,MEX,Oaxaca,minor,7024.0,1484216451
31657,Tumbiscatío de Ruiz,Tumbiscatio de Ruiz,18.5167,-102.383,Mexico,MX,MEX,Michoacán de Ocampo,minor,6947.0,1484002890
31751,San Miguel del Puerto,San Miguel del Puerto,15.9167,-96.1667,Mexico,MX,MEX,Oaxaca,minor,8362.0,1484006289
31761,San Sebastián Tecomaxtlahuaca,San Sebastian Tecomaxtlahuaca,17.35,-98.0333,Mexico,MX,MEX,Oaxaca,,8352.0,1484000691
31779,Santiago Yosondúa,Santiago Yosondua,16.8833,-97.5667,Mexico,MX,MEX,Oaxaca,,8330.0,1484004709
31822,Texmelucan,Texmelucan,16.5833,-97.2,Mexico,MX,MEX,Oaxaca,minor,8323.0,1484809234
32136,Albarradas,Albarradas,17.0667,-96.2,Mexico,MX,MEX,Oaxaca,minor,7965.0,1484117496
32186,Dzidzantun,Dzidzantun,21.2472,-89.0417,Mexico,MX,MEX,Yucatán,,8119.0,1484105150
32188,San Miguel Quetzaltepec,San Miguel Quetzaltepec,16.9667,-95.8167,Mexico,MX,MEX,Oaxaca,,8119.0,1484987691
32194,Todos Santos,Todos Santos,23.4486,-110.2233,Mexico,MX,MEX,Baja California Sur,,6485.0,1484568659
32239,Cosalá,Cosala,24.4125,-106.6917,Mexico,MX,MEX,Sinaloa,minor,6577.0,1484038292
32303,Solosuchiapa,Solosuchiapa,17.4,-93.0167,Mexico,MX,MEX,Chiapas,minor,8082.0,1484146814
32501,Topolobampo,Topolobampo,25.6056,-109.05,Mexico,MX,MEX,Sinaloa,,6361.0,1484652048
32572,Mineral del Chico,Mineral del Chico,20.2031,-98.7478,Mexico,MX,MEX,Hidalgo,,7980.0,1484095242
32604,San Felipe Tejalapan,San Felipe Tejalapan,17.1111,-96.8542,Mexico,MX,MEX,Oaxaca,,7862.0,1484085457
32612,Kinchil,Kinchil,20.9161,-89.9469,Mexico,MX,MEX,Yucatán,,6307.0,1484602892
32628,Tonila,Tonila,19.4261,-103.5319,Mexico,MX,MEX,Jalisco,minor,7919.0,1484042798
32756,Tenampa,Tenampa,19.25,-96.8833,Mexico,MX,MEX,Veracruz,minor,6677.0,1484165307
32789,Temax,Temax,21.1511,-88.9403,Mexico,MX,MEX,Yucatán,,6239.0,1484369863
32858,Mazapa,Mazapa,15.3833,-92.1833,Mexico,MX,MEX,Chiapas,minor,7769.0,1484432395
32939,Santa María del Oro,Santa Maria del Oro,25.9333,-105.3667,Mexico,MX,MEX,Durango,minor,5878.0,1484044585
33094,Montecristo,Montecristo,15.7,-92.6,Mexico,MX,MEX,Chiapas,minor,7682.0,1484263289
33154,Chapultenango,Chapultenango,17.3333,-93.1333,Mexico,MX,MEX,Chiapas,minor,7644.0,1484412113
33257,Villa Díaz Ordaz,Villa Diaz Ordaz,16.9981,-96.4314,Mexico,MX,MEX,Oaxaca,minor,6646.0,1484683191
33281,Tecuanipan,Tecuanipan,19.0167,-98.4,Mexico,MX,MEX,Puebla,,6265.0,1484136923
33291,Sahuaripa,Sahuaripa,29.05,-109.2333,Mexico,MX,MEX,Sonora,minor,5792.0,1484110174
33309,Dzilam González,Dzilam Gonzalez,21.28,-88.9292,Mexico,MX,MEX,Yucatán,minor,5875.0,1484123404
33349,Omitlán de Juárez,Omitlan de Juarez,20.1697,-98.6478,Mexico,MX,MEX,Hidalgo,minor,7529.0,1484135531
33490,Teteles de Avila Castillo,Teteles de Avila Castillo,19.85,-97.45,Mexico,MX,MEX,Puebla,,5869.0,1484315177
33533,El Centenario,El Centenario,24.1025,-110.4144,Mexico,MX,MEX,Baja California Sur,,6068.0,1484810855
33630,Francisco León,Francisco Leon,17.3167,-93.25,Mexico,MX,MEX,Chiapas,,7430.0,1484006273
33824,Homun,Homun,20.7386,-89.285,Mexico,MX,MEX,Yucatán,,6146.0,1484015198
33858,San Diego de Alejandría,San Diego de Alejandria,20.8667,-101.9,Mexico,MX,MEX,Jalisco,minor,7349.0,1484200582
33863,Mapimí,Mapimi,25.8331,-103.8478,Mexico,MX,MEX,Durango,minor,5623.0,1484156937
33923,San Antonino Monteverde,San Antonino Monteverde,17.5322,-97.7208,Mexico,MX,MEX,Oaxaca,minor,7305.0,1484292294
33974,Zapotitlán,Zapotitlan,20.0028,-97.6917,Mexico,MX,MEX,Puebla,,5469.0,1484694135
34034,Rosales,Rosales,28.2,-105.55,Mexico,MX,MEX,Chihuahua,minor,5570.0,1484613026
34148,Colipa,Colipa,19.9167,-96.7,Mexico,MX,MEX,Veracruz,minor,5718.0,1484745507
34188,Tomatlán,Tomatlan,19.0293,-97.0095,Mexico,MX,MEX,Veracruz,minor,6869.0,1484373420
34216,Tlalnepantla,Tlalnepantla,19.01,-99.0,Mexico,MX,MEX,Morelos,minor,7166.0,1484624789
34219,Zacualpan,Zacualpan,20.4333,-98.35,Mexico,MX,MEX,Veracruz,minor,7194.0,1484262868
34229,Chichimila,Chichimila,20.6308,-88.2172,Mexico,MX,MEX,Yucatán,,5528.0,1484055870
34294,La Grandeza,La Grandeza,15.5333,-92.2333,Mexico,MX,MEX,Chiapas,minor,7057.0,1484377004
34319,Santiago,Santiago,18.45,-95.8333,Mexico,MX,MEX,Veracruz,,5790.0,1484197612
34364,Huautepec,Huautepec,18.1,-96.7833,Mexico,MX,MEX,Oaxaca,minor,6299.0,1484778510
34407,Ayotzintepec,Ayotzintepec,17.6667,-96.1333,Mexico,MX,MEX,Oaxaca,,7102.0,1484190501
